UMAP_1,UMAP_2,Record_ID,Population_Stratum,Week End,ZIP Code,Latitude,Longitude,Case Rate - Cumulative
12.822741,4.2796235,277.0,Q4_Very_High,2022-02-12,60614,41.922605,-87.652064,18385.0
15.063222,2.25865,278.0,Q4_Very_High,2023-06-24,60614,41.922605,-87.652064,27054.5
-3.4696991,2.5703256,279.0,Q2_Medium,2022-05-14,60612,41.88004,-87.687011,23444.4
-3.387654,2.4271634,280.0,Q2_Medium,2022-01-15,60612,41.88004,-87.687011,20993.3
-7.315779,2.4419713,281.0,Q2_Medium,2022-08-20,60612,41.88004,-87.687011,26968.0
-10.003609,4.991699,282.0,Q2_Medium,2024-04-06,60607,41.876104,-87.652727,32716.0
15.031995,2.2801478,283.0,Q4_Very_High,2023-07-08,60614,41.922605,-87.652064,27072.7
15.109884,2.2218657,284.0,Q4_Very_High,2023-07-15,60614,41.922605,-87.652064,27082.5
-3.1032734,5.263721,285.0,Q3_High,2020-11-21,60622,41.902762,-87.681818,5102.9
-3.114225,5.2582874,286.0,Q3_High,2020-11-28,60622,41.902762,-87.681818,5432.5
-3.0953248,5.2549896,287.0,Q3_High,2020-12-05,60622,41.902762,-87.681818,5870.1
-3.1283166,5.256795,288.0,Q3_High,2020-12-12,60622,41.902762,-87.681818,6250.8
-3.1890664,5.256027,289.0,Q3_High,2021-01-02,60622,41.902762,-87.681818,7125.9
-3.1877031,5.2587724,290.0,Q3_High,2021-01-09,60622,41.902762,-87.681818,7504.8
-3.3677957,5.284078,291.0,Q3_High,2021-03-20,60622,41.902762,-87.681818,8838.3
-3.407499,5.324488,292.0,Q3_High,2021-03-27,60622,41.902762,-87.681818,9058.0
-3.4169238,5.306174,293.0,Q3_High,2021-04-17,60622,41.902762,-87.681818,9639.5
-3.4602425,5.318674,294.0,Q3_High,2021-04-24,60622,41.902762,-87.681818,9751.3
-3.5187285,5.344572,295.0,Q3_High,2021-05-01,60622,41.902762,-87.681818,9853.6
-3.5781345,5.35961,296.0,Q3_High,2021-05-08,60622,41.902762,-87.681818,9923.7
-3.6386652,5.3908725,297.0,Q3_High,2021-05-15,60622,41.902762,-87.681818,9967.2
-3.2119422,5.258528,298.0,Q3_High,2021-01-16,60622,41.902762,-87.681818,7777.5
-3.64926,5.3970165,299.0,Q3_High,2021-05-22,60622,41.902762,-87.681818,9999.4
-3.6902516,5.4160843,300.0,Q3_High,2021-05-29,60622,41.902762,-87.681818,10012.7
2.4044163,11.248184,301.0,Q3_High,2021-11-27,60622,41.902762,-87.681818,12649.4
2.4088728,11.249393,302.0,Q3_High,2021-12-04,60622,41.902762,-87.681818,12920.3
2.4128692,11.244372,303.0,Q3_High,2021-12-11,60622,41.902762,-87.681818,13238.5
-3.3307548,5.277488,304.0,Q3_High,2021-02-06,60622,41.902762,-87.681818,8235.9
10.510425,5.9832287,305.0,Q3_High,2021-12-18,60622,41.902762,-87.681818,14215.9
10.591084,5.8953667,306.0,Q3_High,2021-12-25,60622,41.902762,-87.681818,15890.4
10.52586,5.9216123,307.0,Q3_High,2022-01-01,60622,41.902762,-87.681818,17477.7
-3.3475938,5.27927,308.0,Q3_High,2021-02-13,60622,41.902762,-87.681818,8323.1
-3.3572888,5.275896,309.0,Q3_High,2021-02-20,60622,41.902762,-87.681818,8393.2
7.8244677,20.784624,310.0,Q2_Medium,2024-02-10,60707,41.921777,-87.808283,14442.5
-3.3508964,5.278317,311.0,Q3_High,2021-02-27,60622,41.902762,-87.681818,8493.6
-3.352082,5.2779884,312.0,Q3_High,2021-03-06,60622,41.902762,-87.681818,8580.7
10.529428,5.8446774,313.0,Q3_High,2022-01-08,60622,41.902762,-87.681818,18915.4
10.284839,5.7878485,314.0,Q3_High,2022-03-12,60622,41.902762,-87.681818,21004.7
10.27763,5.7895474,315.0,Q3_High,2022-03-26,60622,41.902762,-87.681818,21199.8
10.263316,5.759007,316.0,Q3_High,2022-04-02,60622,41.902762,-87.681818,21375.9
10.276393,5.775926,317.0,Q3_High,2022-04-09,60622,41.902762,-87.681818,21569.1
10.250937,5.742789,318.0,Q3_High,2022-04-16,60622,41.902762,-87.681818,21811.6
10.2499895,5.737758,319.0,Q3_High,2022-04-23,60622,41.902762,-87.681818,22082.5
10.247974,5.7333565,320.0,Q3_High,2022-04-30,60622,41.902762,-87.681818,22372.3
10.247735,5.728566,321.0,Q3_High,2022-05-07,60622,41.902762,-87.681818,22790.9
10.410052,5.9121156,322.0,Q3_High,2022-01-15,60622,41.902762,-87.681818,19712.8
10.2298565,5.708595,323.0,Q3_High,2022-05-21,60622,41.902762,-87.681818,23630.0
10.22207,5.692698,324.0,Q3_High,2022-05-28,60622,41.902762,-87.681818,24010.8
10.193951,5.6754804,325.0,Q3_High,2022-06-04,60622,41.902762,-87.681818,24279.7
5.1210017,0.92854047,326.0,Q3_High,2022-07-09,60622,41.902762,-87.681818,25260.9
5.120327,0.9293544,327.0,Q3_High,2022-07-16,60622,41.902762,-87.681818,25461.7
-1.6738342,4.9319572,328.0,Q3_High,2020-03-28,60613,41.953742,-87.661343,127.7
6.5258284,8.758052,329.0,Q4_Very_High,2020-10-10,60625,41.971155,-87.701816,3016.0
6.531212,8.7705765,330.0,Q4_Very_High,2020-10-17,60625,41.971155,-87.701816,3153.6
6.6525445,8.929347,331.0,Q4_Very_High,2020-10-24,60625,41.971155,-87.701816,3350.5
7.20984,9.529644,332.0,Q4_Very_High,2020-11-21,60625,41.971155,-87.701816,4898.9
7.218021,9.540189,333.0,Q4_Very_High,2020-11-28,60625,41.971155,-87.701816,5185.3
-7.4762087,2.058286,334.0,Q2_Medium,2023-01-21,60612,41.88004,-87.687011,29666.9
-1.6954093,4.9262424,335.0,Q3_High,2020-04-11,60613,41.953742,-87.661343,291.3
-1.595544,4.9558425,336.0,Q3_High,2020-04-18,60613,41.953742,-87.661343,365.2
-1.537183,4.873013,337.0,Q3_High,2020-05-09,60613,41.953742,-87.661343,636.6
-1.4552132,4.9007554,338.0,Q3_High,2020-05-16,60613,41.953742,-87.661343,666.5
-0.7802268,5.1612015,339.0,Q3_High,2020-08-01,60613,41.953742,-87.661343,1121.5
-0.7770375,5.145266,340.0,Q3_High,2020-08-08,60613,41.953742,-87.661343,1183.3
-0.7549996,5.155794,341.0,Q3_High,2020-08-22,60613,41.953742,-87.661343,1285.1
-0.75304174,5.1526837,342.0,Q3_High,2020-08-29,60613,41.953742,-87.661343,1343.0
2.810451,8.28705,343.0,Q3_High,2020-12-05,60613,41.953742,-87.661343,4539.7
2.8017313,8.281179,344.0,Q3_High,2020-12-12,60613,41.953742,-87.661343,4815.1
2.8198516,8.298264,345.0,Q3_High,2020-12-19,60613,41.953742,-87.661343,5030.6
2.8585742,8.330143,346.0,Q3_High,2021-01-09,60613,41.953742,-87.661343,5739.0
15.44082,1.9438876,347.0,Q4_Very_High,2023-07-22,60614,41.922605,-87.652064,27113.4
14.523109,2.7079315,348.0,Q4_Very_High,2023-01-21,60614,41.922605,-87.652064,26196.2
15.445913,1.938673,349.0,Q4_Very_High,2023-08-19,60614,41.922605,-87.652064,27210.1
2.9611282,8.415543,350.0,Q3_High,2021-02-06,60613,41.953742,-87.661343,6321.7
15.474283,1.911648,351.0,Q4_Very_High,2023-08-26,60614,41.922605,-87.652064,27238.2
15.45374,1.9372354,352.0,Q4_Very_High,2023-09-16,60614,41.922605,-87.652064,27356.0
15.336632,2.0527158,353.0,Q4_Very_High,2023-09-23,60614,41.922605,-87.652064,27379.8
15.371558,2.0231855,354.0,Q4_Very_High,2023-11-25,60614,41.922605,-87.652064,27677.1
15.362496,2.0310042,355.0,Q4_Very_High,2023-12-09,60614,41.922605,-87.652064,27747.2
10.324714,5.8094115,356.0,Q3_High,2022-01-22,60622,41.902762,-87.681818,20150.4
5.1103415,0.91595423,357.0,Q3_High,2022-07-30,60622,41.902762,-87.681818,25855.7
15.455553,1.934831,358.0,Q4_Very_High,2023-12-16,60614,41.922605,-87.652064,27858.0
15.470614,1.9170344,359.0,Q4_Very_High,2023-12-23,60614,41.922605,-87.652064,27939.4
15.399665,2.0005734,360.0,Q4_Very_High,2023-12-30,60614,41.922605,-87.652064,27971.6
14.578673,2.6612961,361.0,Q4_Very_High,2023-02-11,60614,41.922605,-87.652064,26381.3
14.577475,2.662793,362.0,Q4_Very_High,2023-02-18,60614,41.922605,-87.652064,26459.9
14.573104,2.6656947,363.0,Q4_Very_High,2023-02-25,60614,41.922605,-87.652064,26545.4
14.574379,2.6625886,364.0,Q4_Very_High,2023-03-04,60614,41.922605,-87.652064,26636.6
5.0973163,0.90874416,365.0,Q3_High,2022-08-06,60622,41.902762,-87.681818,26007.2
5.084166,0.8974277,366.0,Q3_High,2022-08-13,60622,41.902762,-87.681818,26134.1
5.0379777,0.86190873,367.0,Q3_High,2022-08-20,60622,41.902762,-87.681818,26234.5
5.0197735,0.8513128,368.0,Q3_High,2022-08-27,60622,41.902762,-87.681818,26346.3
5.012313,0.8439575,369.0,Q3_High,2022-09-03,60622,41.902762,-87.681818,26459.9
4.939689,0.7864887,370.0,Q3_High,2022-09-17,60622,41.902762,-87.681818,26594.4
8.992752,6.85612,371.0,Q3_High,2022-10-15,60613,41.953742,-87.661343,24758.0
4.93417,0.779851,372.0,Q3_High,2022-09-24,60622,41.902762,-87.681818,26679.7
10.328978,5.815416,373.0,Q3_High,2022-01-29,60622,41.902762,-87.681818,20466.7
4.4849124,6.2796106,374.0,Q4_Very_High,2020-06-13,60614,41.922605,-87.652064,723.6
4.5602465,5.871456,375.0,Q4_Very_High,2020-07-18,60614,41.922605,-87.652064,964.8
4.5129313,5.9206862,376.0,Q4_Very_High,2020-07-25,60614,41.922605,-87.652064,1020.9
4.5470104,5.8776693,377.0,Q4_Very_High,2020-08-01,60614,41.922605,-87.652064,1081.2
4.558844,5.8411674,378.0,Q4_Very_High,2020-08-08,60614,41.922605,-87.652064,1147.1
4.5999064,5.812855,379.0,Q4_Very_High,2020-08-29,60614,41.922605,-87.652064,1349.1
4.629314,5.7739553,380.0,Q4_Very_High,2020-09-19,60614,41.922605,-87.652064,1602.9
4.8397007,5.6982136,381.0,Q4_Very_High,2020-10-10,60614,41.922605,-87.652064,1950.7
4.849512,5.6933327,382.0,Q4_Very_High,2020-10-17,60614,41.922605,-87.652064,2120.4
4.9501314,5.6411276,383.0,Q4_Very_High,2020-10-24,60614,41.922605,-87.652064,2315.3
8.983808,6.859186,384.0,Q3_High,2022-10-22,60613,41.953742,-87.661343,24819.9
4.9304204,0.7803924,385.0,Q3_High,2022-10-15,60622,41.902762,-87.681818,26855.8
5.3118563,5.5889807,386.0,Q4_Very_High,2020-10-31,60614,41.922605,-87.652064,2668.7
5.4391932,5.5659676,387.0,Q4_Very_High,2020-11-07,60614,41.922605,-87.652064,3217.0
5.5487714,5.547956,388.0,Q4_Very_High,2020-11-14,60614,41.922605,-87.652064,3755.5
5.670657,5.5209403,389.0,Q4_Very_High,2020-11-21,60614,41.922605,-87.652064,4148.2
5.759801,5.5062985,390.0,Q4_Very_High,2020-11-28,60614,41.922605,-87.652064,4413.2
5.759144,5.5165977,391.0,Q4_Very_High,2020-12-05,60614,41.922605,-87.652064,4703.5
4.9391603,0.7844401,392.0,Q3_High,2022-10-22,60622,41.902762,-87.681818,26910.8
4.9119573,0.7625202,393.0,Q3_High,2022-10-29,60622,41.902762,-87.681818,26997.9
4.908785,0.7627298,394.0,Q3_High,2022-11-05,60622,41.902762,-87.681818,27068.0
4.908443,0.73874754,395.0,Q3_High,2022-11-12,60622,41.902762,-87.681818,27143.8
5.8249984,5.5059743,396.0,Q4_Very_High,2020-12-19,60614,41.922605,-87.652064,5170.5
5.8720846,5.4948916,397.0,Q4_Very_High,2020-12-26,60614,41.922605,-87.652064,5344.4
5.9418626,5.49661,398.0,Q4_Very_High,2021-01-02,60614,41.922605,-87.652064,5537.9
15.450225,3.45762,399.0,Q4_Very_High,2022-10-08,60625,41.971155,-87.701816,24946.1
4.8910995,0.7548255,400.0,Q3_High,2022-11-19,60622,41.902762,-87.681818,27232.8
4.738009,0.7158235,401.0,Q3_High,2022-11-26,60622,41.902762,-87.681818,27295.3
4.798819,0.7110955,402.0,Q3_High,2022-12-03,60622,41.902762,-87.681818,27405.1
4.7894526,0.71843,403.0,Q3_High,2022-12-10,60622,41.902762,-87.681818,27528.3
10.302657,5.800821,404.0,Q3_High,2022-02-05,60622,41.902762,-87.681818,20661.8
4.7288976,0.6964682,405.0,Q3_High,2022-12-17,60622,41.902762,-87.681818,27655.2
4.7269897,0.70000756,406.0,Q3_High,2022-12-24,60622,41.902762,-87.681818,27746.1
7.3270364,4.910543,407.0,Q4_Very_High,2021-09-18,60614,41.922605,-87.652064,9533.3
6.150225,5.444296,408.0,Q4_Very_High,2021-01-30,60614,41.922605,-87.652064,6337.3
7.3548727,4.8861084,409.0,Q4_Very_High,2021-10-30,60614,41.922605,-87.652064,10063.4
7.336758,4.8954735,410.0,Q4_Very_High,2021-11-06,60614,41.922605,-87.652064,10184.0
7.3807087,4.856781,411.0,Q4_Very_High,2021-11-13,60614,41.922605,-87.652064,10355.1
7.367019,4.9146085,412.0,Q4_Very_High,2021-12-11,60614,41.922605,-87.652064,11207.7
6.1734385,5.4707355,413.0,Q4_Very_High,2021-02-06,60614,41.922605,-87.652064,6448.1
11.325787,4.126971,414.0,Q4_Very_High,2021-12-18,60614,41.922605,-87.652064,12367.5
11.286702,4.0862484,415.0,Q4_Very_High,2021-12-25,60614,41.922605,-87.652064,14018.1
6.1697526,5.470407,416.0,Q4_Very_High,2021-02-13,60614,41.922605,-87.652064,6546.3
6.2264767,5.4630265,417.0,Q4_Very_High,2021-02-20,60614,41.922605,-87.652064,6636.0
6.1967573,5.4691815,418.0,Q4_Very_High,2021-02-27,60614,41.922605,-87.652064,6728.6
-3.9955142,14.214629,419.0,Q1_Low,2024-01-06,60604,41.878153,-87.629029,63555.0
4.6996217,0.73494065,420.0,Q3_High,2022-12-31,60622,41.902762,-87.681818,27831.3
10.297668,5.7925553,421.0,Q3_High,2022-02-12,60622,41.902762,-87.681818,20779.3
10.288812,5.79164,422.0,Q3_High,2022-02-19,60622,41.902762,-87.681818,20862.6
10.287575,5.791825,423.0,Q3_High,2022-02-26,60622,41.902762,-87.681818,20908.1
4.5975018,0.64948726,424.0,Q3_High,2023-03-11,60622,41.902762,-87.681818,28452.6
4.6031,0.6476475,425.0,Q3_High,2023-03-25,60622,41.902762,-87.681818,28543.6
4.604808,0.6472679,426.0,Q3_High,2023-04-01,60622,41.902762,-87.681818,28596.6
4.124593,0.69586074,427.0,Q3_High,2023-04-08,60622,41.902762,-87.681818,28640.2
4.5771117,0.62933517,428.0,Q3_High,2023-04-15,60622,41.902762,-87.681818,28691.3
4.486176,0.6513891,429.0,Q3_High,2023-04-22,60622,41.902762,-87.681818,28714.0
16.52626,7.6907563,430.0,Q3_High,2024-04-20,60622,41.902762,-87.681818,30004.0
5.166897,11.252647,431.0,Q2_Medium,2021-05-15,60624,41.879417,-87.722735,9458.5
4.947551,10.792068,432.0,Q2_Medium,2021-01-16,60624,41.879417,-87.722735,7367.7
5.205995,11.2919235,433.0,Q2_Medium,2021-05-22,60624,41.879417,-87.722735,9535.9
5.225907,11.311131,434.0,Q2_Medium,2021-05-29,60624,41.879417,-87.722735,9613.4
5.2927046,11.397321,435.0,Q2_Medium,2021-06-05,60624,41.879417,-87.722735,9649.3
5.265076,11.374164,436.0,Q2_Medium,2021-06-12,60624,41.879417,-87.722735,9671.4
5.25424,11.443484,437.0,Q2_Medium,2021-06-26,60624,41.879417,-87.722735,9679.7
5.3005366,11.411049,438.0,Q2_Medium,2021-07-03,60624,41.879417,-87.722735,9688.0
5.301771,11.407297,439.0,Q2_Medium,2021-07-10,60624,41.879417,-87.722735,9701.9
5.2945566,11.399569,440.0,Q2_Medium,2021-07-17,60624,41.879417,-87.722735,9735.1
5.315946,11.401328,441.0,Q2_Medium,2021-07-24,60624,41.879417,-87.722735,9787.6
11.3455715,-7.950795,442.0,Q3_High,2024-01-27,60620,41.740873,-87.651656,25944.3
4.64562,0.66709137,443.0,Q3_High,2023-01-14,60622,41.902762,-87.681818,27954.5
15.411557,1.9792184,444.0,Q4_Very_High,2023-09-02,60614,41.922605,-87.652064,27266.2
15.450293,1.9349365,445.0,Q4_Very_High,2023-09-09,60614,41.922605,-87.652064,27311.1
5.3339744,11.40553,446.0,Q2_Medium,2021-08-07,60624,41.879417,-87.722735,9928.6
5.3363767,11.398235,447.0,Q2_Medium,2021-08-14,60624,41.879417,-87.722735,10055.9
5.373903,11.411169,448.0,Q2_Medium,2021-08-21,60624,41.879417,-87.722735,10147.1
5.3254313,11.416025,449.0,Q2_Medium,2021-08-28,60624,41.879417,-87.722735,10266.1
5.3488436,11.402996,450.0,Q2_Medium,2021-09-04,60624,41.879417,-87.722735,10385.0
5.3799176,11.384343,451.0,Q2_Medium,2021-09-11,60624,41.879417,-87.722735,10559.2
1.0881652,-1.571207,452.0,Q2_Medium,2020-05-16,60615,41.801993,-87.602725,729.0
0.9849526,-1.6521873,453.0,Q2_Medium,2020-05-30,60615,41.801993,-87.602725,846.9
0.86411804,-1.8961052,454.0,Q2_Medium,2020-07-11,60615,41.801993,-87.602725,1056.2
0.87214816,-1.8931223,455.0,Q2_Medium,2020-07-18,60615,41.801993,-87.602725,1145.2
0.8674141,-1.9213089,456.0,Q2_Medium,2020-08-08,60615,41.801993,-87.602725,1282.4
0.83360654,-2.0032356,457.0,Q2_Medium,2020-08-15,60615,41.801993,-87.602725,1320.9
0.8530891,-1.9460323,458.0,Q2_Medium,2020-08-22,60615,41.801993,-87.602725,1349.8
0.88086545,-1.9586316,459.0,Q2_Medium,2020-08-29,60615,41.801993,-87.602725,1400.3
0.86032385,-1.9567364,460.0,Q2_Medium,2020-09-05,60615,41.801993,-87.602725,1448.4
0.8689102,-1.967631,461.0,Q2_Medium,2020-09-12,60615,41.801993,-87.602725,1462.8
5.6614366,11.202547,462.0,Q2_Medium,2021-09-18,60624,41.879417,-87.722735,10692.0
5.60363,11.245046,463.0,Q2_Medium,2021-09-25,60624,41.879417,-87.722735,10763.9
5.675826,11.183221,464.0,Q2_Medium,2021-10-02,60624,41.879417,-87.722735,10863.4
21.026295,1.6658242,465.0,Q4_Very_High,2024-01-20,60614,41.922605,-87.652064,28137.1
21.02624,1.6648312,466.0,Q4_Very_High,2024-02-17,60614,41.922605,-87.652064,28292.8
0.91309667,-2.0105774,467.0,Q2_Medium,2020-09-19,60615,41.801993,-87.602725,1503.7
5.453952,-9.290461,468.0,Q2_Medium,2020-10-03,60615,41.801993,-87.602725,1566.3
5.456204,-9.294345,469.0,Q2_Medium,2020-10-10,60615,41.801993,-87.602725,1643.3
5.45197,-9.303649,470.0,Q2_Medium,2020-10-31,60615,41.801993,-87.602725,1992.2
5.4588275,-9.349069,471.0,Q2_Medium,2020-11-07,60615,41.801993,-87.602725,2273.7
5.4470344,-9.303401,472.0,Q2_Medium,2020-11-14,60615,41.801993,-87.602725,2615.3
5.528169,-9.307423,473.0,Q2_Medium,2020-11-21,60615,41.801993,-87.602725,2904.0
5.527569,-9.448878,474.0,Q2_Medium,2020-11-28,60615,41.801993,-87.602725,3139.8
5.5466185,-9.441387,475.0,Q2_Medium,2020-12-05,60615,41.801993,-87.602725,3368.4
5.5739145,-9.4807825,476.0,Q2_Medium,2020-12-26,60615,41.801993,-87.602725,3868.8
5.5723534,-9.475982,477.0,Q2_Medium,2021-01-09,60615,41.801993,-87.602725,4172.0
5.640467,-9.546609,478.0,Q2_Medium,2021-03-13,60615,41.801993,-87.602725,4843.3
5.650433,-9.548695,479.0,Q2_Medium,2021-03-20,60615,41.801993,-87.602725,4891.4
5.6563315,-9.550028,480.0,Q2_Medium,2021-03-27,60615,41.801993,-87.602725,4951.5
5.671106,-9.568081,481.0,Q2_Medium,2021-04-03,60615,41.801993,-87.602725,5038.1
5.001021,10.969255,482.0,Q2_Medium,2021-01-30,60624,41.879417,-87.722735,7594.4
5.671048,11.1921625,483.0,Q2_Medium,2021-10-09,60624,41.879417,-87.722735,10971.3
5.5884466,-9.467749,484.0,Q2_Medium,2021-01-16,60615,41.801993,-87.602725,4333.2
5.6837225,11.1941395,485.0,Q2_Medium,2021-10-16,60624,41.879417,-87.722735,11051.5
5.7039595,11.160925,486.0,Q2_Medium,2021-10-23,60624,41.879417,-87.722735,11159.4
5.6947856,11.172075,487.0,Q2_Medium,2021-10-30,60624,41.879417,-87.722735,11286.6
5.6998863,11.168528,488.0,Q2_Medium,2021-11-06,60624,41.879417,-87.722735,11391.7
5.6087317,-9.52212,489.0,Q2_Medium,2021-02-20,60615,41.801993,-87.602725,4732.6
5.621719,-9.52819,490.0,Q2_Medium,2021-02-27,60615,41.801993,-87.602725,4778.3
5.7111244,11.153307,491.0,Q2_Medium,2021-11-13,60624,41.879417,-87.722735,11480.2
5.70869,11.160634,492.0,Q2_Medium,2021-11-20,60624,41.879417,-87.722735,11618.5
5.701661,11.166278,493.0,Q2_Medium,2021-11-27,60624,41.879417,-87.722735,11781.6
1.8135229,4.733739,494.0,Q2_Medium,2021-12-25,60624,41.879417,-87.722735,14923.4
1.8036093,4.73624,495.0,Q2_Medium,2022-01-01,60624,41.879417,-87.722735,16759.8
5.00556,10.979351,496.0,Q2_Medium,2021-02-13,60624,41.879417,-87.722735,7752.1
5.0045967,10.975942,497.0,Q2_Medium,2021-02-20,60624,41.879417,-87.722735,7821.2
5.0103397,10.989733,498.0,Q2_Medium,2021-02-27,60624,41.879417,-87.722735,7898.7
5.0094094,10.987803,499.0,Q2_Medium,2021-03-06,60624,41.879417,-87.722735,7995.5
1.825829,4.7462277,500.0,Q2_Medium,2022-01-08,60624,41.879417,-87.722735,18372.1
7.9690394,6.0460434,501.0,Q2_Medium,2022-03-12,60624,41.879417,-87.722735,19597.3
7.952647,6.051654,502.0,Q2_Medium,2022-03-26,60624,41.879417,-87.722735,19638.8
7.9625134,6.043002,503.0,Q2_Medium,2022-04-02,60624,41.879417,-87.722735,19655.4
7.96203,6.047571,504.0,Q2_Medium,2022-04-09,60624,41.879417,-87.722735,19672.0
-6.507388,0.024713853,505.0,Q2_Medium,2022-04-16,60624,41.879417,-87.722735,19699.7
7.964502,6.047494,506.0,Q2_Medium,2022-04-23,60624,41.879417,-87.722735,19768.8
7.961458,6.046631,507.0,Q2_Medium,2022-04-30,60624,41.879417,-87.722735,19854.5
7.9599833,6.0481324,508.0,Q2_Medium,2022-05-07,60624,41.879417,-87.722735,20006.6
7.9633484,6.047736,509.0,Q2_Medium,2022-05-14,60624,41.879417,-87.722735,20208.5
-6.5068526,0.025466451,510.0,Q2_Medium,2022-07-09,60624,41.879417,-87.722735,21486.3
-6.503985,0.029733663,511.0,Q2_Medium,2022-07-16,60624,41.879417,-87.722735,21666.0
-6.5030727,0.029408596,512.0,Q2_Medium,2022-07-23,60624,41.879417,-87.722735,21959.2
7.970251,6.047988,513.0,Q2_Medium,2022-01-22,60624,41.879417,-87.722735,19207.4
4.6549706,0.67369014,514.0,Q3_High,2023-02-04,60622,41.902762,-87.681818,28174.2
-6.5065584,0.026648896,515.0,Q2_Medium,2022-07-30,60624,41.879417,-87.722735,22183.2
-6.438348,0.100587524,516.0,Q2_Medium,2022-09-03,60624,41.879417,-87.722735,22957.6
4.641635,0.6664697,517.0,Q3_High,2023-02-11,60622,41.902762,-87.681818,28236.7
4.6407857,0.66620696,518.0,Q3_High,2023-02-18,60622,41.902762,-87.681818,28310.6
4.020967,0.6758986,519.0,Q3_High,2023-12-09,60622,41.902762,-87.681818,29494.4
-6.4339833,0.105763756,520.0,Q2_Medium,2022-09-10,60624,41.879417,-87.722735,23093.1
3.3481557,-1.517725,521.0,Q3_High,2020-05-16,60616,41.844869,-87.629531,670.2
3.1869233,-2.0233498,522.0,Q3_High,2020-07-18,60616,41.844869,-87.629531,1033.7
3.1936917,-2.0227528,523.0,Q3_High,2020-08-08,60616,41.844869,-87.629531,1154.9
3.165069,-2.0743463,524.0,Q3_High,2020-08-15,60616,41.844869,-87.629531,1204.5
3.1980672,-2.0822456,525.0,Q3_High,2020-08-22,60616,41.844869,-87.629531,1277.9
-9.274735,12.367184,526.0,Q1_Low,2024-02-17,60642,41.899935,-87.657821,28899.6
4.0800023,0.693518,527.0,Q3_High,2023-12-16,60622,41.902762,-87.681818,29530.4
3.2045186,-2.1234815,528.0,Q3_High,2020-08-29,60616,41.844869,-87.629531,1336.7
3.216782,-2.1255379,529.0,Q3_High,2020-10-03,60616,41.844869,-87.629531,1591.9
3.2568185,-2.185489,530.0,Q3_High,2020-10-10,60616,41.844869,-87.629531,1661.6
4.021997,0.675641,531.0,Q3_High,2023-12-23,60622,41.902762,-87.681818,29583.5
-12.267183,6.252516,532.0,Q1_Low,2024-02-17,60661,41.882786,-87.644283,32057.2
3.8737319,-3.0933938,533.0,Q3_High,2021-05-22,60616,41.844869,-87.629531,7021.2
3.8997338,-3.1203506,534.0,Q3_High,2021-05-29,60616,41.844869,-87.629531,7052.4
5.079922,19.48752,535.0,Q1_Low,2024-02-17,60666,41.979511,-87.896371,0.0
8.646372,17.323824,536.0,Q2_Medium,2024-02-17,60659,41.990803,-87.703266,31192.2
-6.9604077,-8.628382,537.0,Q1_Low,2024-02-17,60827,41.650765,-87.633087,4612.1
3.9145694,-3.1503818,538.0,Q3_High,2021-06-12,60616,41.844869,-87.629531,7074.4
3.9223325,-3.158935,539.0,Q3_High,2021-07-10,60616,41.844869,-87.629531,7105.6
3.92184,-3.1586468,540.0,Q3_High,2021-07-17,60616,41.844869,-87.629531,7127.6
3.940875,-3.1673625,541.0,Q3_High,2021-07-24,60616,41.844869,-87.629531,7164.4
4.010652,-3.2177691,542.0,Q3_High,2021-07-31,60616,41.844869,-87.629531,7237.8
4.1385355,-3.2765465,543.0,Q3_High,2021-08-21,60616,41.844869,-87.629531,7538.9
4.1937556,-3.3171477,544.0,Q3_High,2021-08-28,60616,41.844869,-87.629531,7641.7
-9.923792,10.352083,545.0,Q1_Low,2024-02-17,60602,41.883136,-87.628309,40755.6
4.1825933,-3.3171806,546.0,Q3_High,2021-09-04,60616,41.844869,-87.629531,7720.7
4.232658,-3.3418486,547.0,Q3_High,2021-09-25,60616,41.844869,-87.629531,7931.8
4.3270807,-3.4043057,548.0,Q3_High,2021-10-23,60616,41.844869,-87.629531,8143.0
7.4311075,-3.7987173,549.0,Q3_High,2022-04-23,60616,41.844869,-87.629531,15777.4
7.4286456,-3.790964,550.0,Q3_High,2022-04-30,60616,41.844869,-87.629531,16001.4
7.4089885,-3.7849348,551.0,Q3_High,2022-05-07,60616,41.844869,-87.629531,16247.4
7.43844,-3.7778895,552.0,Q3_High,2022-06-04,60616,41.844869,-87.629531,17642.8
7.7485924,-3.762409,553.0,Q3_High,2022-07-02,60616,41.844869,-87.629531,18643.5
-11.046355,8.69245,554.0,Q1_Low,2024-02-17,60603,41.880112,-87.625473,38671.2
7.752472,-3.7610276,555.0,Q3_High,2022-07-09,60616,41.844869,-87.629531,18851.0
