Record_ID,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12
0.0,0.15829915231063713,0.1312025033527045,0.0,0.6120704234749054,0.0022603978300180833,0.0,0.0,0.0,0.0,0.8037016577832219,0.6565218118560097,0.9897871306299377
1.0,0.15854525567404976,0.1312025033527045,0.0,0.6130230984901497,0.0018083182640144665,0.0,0.0,0.0,0.0,0.8037016577832219,0.6565218118560097,0.9924345024537481
2.0,0.15862729012852064,0.1312025033527045,0.0,0.6133396224365827,0.00135623869801085,0.0,0.0,0.0,0.0,0.8037016577832219,0.6565218118560097,0.9934728591240538
3.0,0.15622094613070822,0.1312025033527045,0.00334016549001746,0.6040363009522095,0.0022603978300180833,0.19494384524596003,0.3513804650669641,0.114,0.1406593406593407,0.8037016577832219,0.6565218118560097,0.971220929869032
4.0,0.6371069182389937,0.7084756370138577,0.0025810369695589467,0.45619789573639136,0.019891500904159132,0.920644759013339,0.3073104811870341,0.324,0.11208791208791209,0.5716590173182681,0.8931876979347919,0.930477548789871
5.0,0.39578889800382827,0.4446133214126061,0.00167008274500873,0.45159278263338615,0.024412296564195298,0.7700290238054588,0.4095762738487698,0.364,0.08571428571428572,0.665631409145135,1.0,0.8952047596835826
6.0,0.48608148755810776,0.512686633884667,0.0,0.48097520407260813,0.011754068716094032,0.0,0.0,0.0,0.0,0.4018405448764497,0.8934832062089981,0.9019784633738547
7.0,0.035849056603773584,0.02772463120250335,0.0,0.6559601924589721,0.0,0.0,0.0,0.0,0.0,0.7628124136877545,0.6464076229983533,0.9985356294729891
8.0,0.2883237626469784,0.26400536432722393,0.0,0.5540301721797174,0.0045207956600361665,0.0,0.0,0.0,0.0,0.2438780727167682,0.9597160890316161,0.8995372205638806
9.0,0.21990702761826633,0.2460348681269557,0.0,0.45342675961713014,0.0018083182640144665,0.0,0.0,0.0,0.0,0.8019239923134478,0.6051200990231393,0.9985356294729891
10.0,0.5747607328411266,0.7081358962896737,0.018067258786912625,0.4117526582580942,0.014466546112115732,0.7375108560909165,0.24629861791507218,0.11800000000000001,0.13626373626373628,0.664068238847733,0.5550927784468485,0.9080986460869935
11.0,0.5754990429313646,0.7081358962896737,0.016928566006224856,0.41228174975678855,0.012206148282097649,0.73792468656517,0.24643684604253266,0.11199999999999999,0.13626373626373628,0.664068238847733,0.5550927784468485,0.9090211352060436
12.0,0.5760185944763467,0.7081358962896737,0.014499354740757612,0.4126525792822664,0.008589511754068717,0.738279133294239,0.2465551940593321,0.094,0.13626373626373628,0.664068238847733,0.5550927784468485,0.9099449641785706
13.0,0.5765928356576429,0.7081358962896737,0.016397176041903896,0.4130653016830074,0.00949367088607595,0.7386799735742333,0.24668905347111644,0.09300000000000001,0.13626373626373628,0.664068238847733,0.5550927784468485,0.9110117108553321
14.0,0.5771397320207821,0.7081358962896737,0.017991345934866773,0.4134563018521305,0.009041591320072333,0.739119784437005,0.24683592085654316,0.08900000000000001,0.13626373626373628,0.664068238847733,0.5550927784468485,0.9120916327579527
15.0,0.5779327317473338,0.7081358962896737,0.02102786001670083,0.41402418305014266,0.013110307414104882,0.739633824981257,0.247007626108623,0.10800000000000001,0.13626373626373628,0.664068238847733,0.5550927784468485,0.9130996491906301
16.0,0.5789444900191414,0.7081358962896737,0.019054125863508693,0.4147487746333985,0.016726943942133816,0.7400996162325467,0.247163181838709,0.12400000000000001,0.13626373626373628,0.664068238847733,0.5550927784468485,0.9144843877593131
